ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source
grtS06_290,grt,S06_290,pwarəsə,,,s:Phillips:Garo:1912[65]
aeuS06_290,aeu,S06_290,ɲebut͡ʃɨt,,,phon:Gong:Ake-Hua[29]
dhiS06_290,dhi,S06_290,danɨʔ,,,g:King:Dhimal[38]
txoS06_290,txo,S06_290,kləwereŋ,,,hvw:Grierson:3:I[52]
mxjS06_290,mxj,S06_290,t͡ʃot͡ʃu,,,hvw:Grierson:3:I[125]
lepS06_290,lep,S06_290,ligə,,,hew:Dalton:Bengal[78]
lifS06_290,lif,S06_290,jara,,,d:Chemjong:Limbu[96]
thfS06_290,thf,S06_290,klonɨ,,,hv:Chalise:Baram-Thami[50]
blkS06_290,blk,S06_290,rɨɲinaʔ,,,h:Fryer:Burma[26]
cvgS06_290,cvg,S06_290,dekə,,,hwsoc:Abrahametal:WArunachal:2018[135]
suvS06_290,suv,S06_290,dlusup,,,g:Lieberherr:Bulu-Puroik[105]
mlaS06_290,mla,S06_290,lekətu,,,hld:Namkung:Tibeto-Burman[144]
tanS06_290,tan,S06_290,binu,,,g:Post:Tangam[145]
aptS06_290,apt,S06_290,məd͡ʒam,,,typ:Nishi:Lhopa[46]
mhuS06_290,mhu,S06_290,kwasu,,,w:Needham:Digaro[93]
clkS06_290,clk,S06_290,pome,,,he:Singh:Scheduled[22]
duuS06_290,duu,S06_290,ŋabet,,,s:Luo:Qiu:1952[119]
goeS06_310,goe,S06_310,zɨdiwak,,,v:Gerber:Gongduk[2]
loyS06_310,loy,S06_310,zɨwa,,,g:Kretschmar:Sudmustang[88]
sipS06_310,sip,S06_310,gjapaŋ,,,e:Ghatak:Bhutia[70]
dzoS06_310,dzo,S06_310,jɨŋi,,,hld:Namkung:Tibeto-Burman[109]
xkzS06_310,xkz,S06_310,suwod͡ʒɨɲ,,,hvld:Hyslop:East-Bodish[101]
grtS06_310,grt,S06_310,biriŋ,,,hvw:Latham:Comparative[118]
aeuS06_310,aeu,S06_310,bekupəp,,,vld:Hansson:Akhe-Pahi-Akha[32]
dhiS06_310,dhi,S06_310,jekeli,,,typ:King:Dhimal[122]
txoS06_310,txo,S06_310,ŋəsɨm,,,hv:vanDriem:Himalayas[89]
mxjS06_310,mxj,S06_310,bjəzi,,,s:Robinson:Mishmis[62]
lepS06_310,lep,S06_310,wigəʔ,,,d:Shipme:Lepcha[5]
lifS06_310,lif,S06_310,joro,,,g:WeidertSubba:Limbu[66]
thfS06_310,thf,S06_310,nɨd͡ʒət͡ʃu,,,g:Turin:Thangmi:2006[72]
blkS06_310,blk,S06_310,pigijih,,,phon:Nishida:Pao[127]
cvgS06_310,cvg,S06_310,pjibanuŋ,,,hwsoc:Abrahametal:WArunachal[133]
suvS06_310,suv,S06_310,dɨɲaniɲ,,,vphon:Lieberherr:Puroik[70]
mlaS06_310,mla,S06_310,d͡ʒeŋi,,,hv:Anderson:West-Kameng[9]
tanS06_310,tan,S06_310,deŋəm,,,ld:Post:Tangam[125]
aptS06_310,apt,S06_310,wɨsiŋe,,,hld:Namkung:Tibeto-Burman[68]
mhuS06_310,mhu,S06_310,biduwaɲ,,,hld:Sun:Eastern-Himalayan-China[99]
clkS06_310,clk,S06_310,teɲit,,,s:Sunetal:Menba-Luoba[13]
duuS06_310,duu,S06_310,d͡ʒad͡ʒip,,,e:SongShen:Dulong[145]
goeS06_320,goe,S06_320,jɨkə,,,v:Gerber:Gongduk[120]
loyS06_320,loy,S06_320,nageno,,,s:Kitamura:Glo-Skad[52]
sipS06_320,sip,S06_320,ŋapatɨ,,,phon:Yliniemi:Sikkim[132]
dzoS06_320,dzo,S06_320,səne,,,ld:HyslopTshering:Tasha-Sili[27]
xkzS06_320,xkz,S06_320,pjiɲa,,,hvld:Hyslop:East-Bodish:2010[17]
grtS06_320,grt,S06_320,kəped͡ʒɨʔ,,,s:Burling:Garo:1961[136]
aeuS06_320,aeu,S06_320,botɨjɨ,,,vld:Hansson:Akhe-Pahi-Akha[92]
dhiS06_320,dhi,S06_320,d͡ʒogaŋi,,,hvw:Hodgson:NEIndia[125]
txoS06_320,txo,S06_320,pakɨdot,,,ew:Sanyal:Totos[43]
mxjS06_320,mxj,S06_320,twata,,,phon:Blench:Kman[34]
lepS06_320,lep,S06_320,pəkiŋɨ,,,v:Bodman:Lepcha[70]
lifS06_320,lif,S06_320,rowɨli,,,e:Fitzpatrick:Limbu[123]
thfS06_320,thf,S06_320,ɲaropi,,,g:Turin:Thangmi:2006[105]
blkS06_320,blk,S06_320,bwegabə,,,he:Diran:Burma[36]
cvgS06_320,cvg,S06_320,ŋiboʔ,,,hvw:BlenchPost:Arunachal[13]
suvS06_320,suv,S06_320,wubuŋ,,,g:Lieberherr:Bulu-Puroik[116]
mlaS06_320,mla,S06_320,rud͡ʒe,,,hld:Namkung:Tibeto-Burman[16]
tanS06_320,tan,S06_320,nɨjet͡ʃə,,,s:Badu:Tangam[149]
aptS06_320,apt,S06_320,soret͡ʃək,,,typ:Nishi:Lhopa[135]
mhuS06_320,mhu,S06_320,wɨsiti,,,hvw:BlenchPost:Arunachal[145]
clkS06_320,clk,S06_320,təŋə,,,s:Sun:Yidu[43]
duuS06_320,duu,S06_320,murəŋek,,,hwphon:Daietal:Zangmianyu[145]
goeS06_330,goe,S06_330,nudagim,,,w:vanDriem:Gongduk[6]
loyS06_330,loy,S06_330,rəba,,,g:Kretschmar:Sudmustang[92]
sipS06_330,sip,S06_330,t͡ʃepudək,,,s:Sandberg:Sikkim:1888[136]
dzoS06_330,dzo,S06_330,ɲud͡ʒobeɲ,,,s:Imaeda:Dzongkha[40]
xkzS06_330,xkz,S06_330,jɨkah,,,typ:Busch:Kurtoep[129]
grtS06_330,grt,S06_330,wujɨlen,,,hv:Sun:Taniish[60]
aeuS06_330,aeu,S06_330,wepəsiɲ,,,phon:Gong:Ake-Hua[56]
dhiS06_330,dhi,S06_330,wəje,,,g:Khatiwada:Dhimal[135]
txoS06_330,txo,S06_330,lipeni,,,s:Bishnu:Toto[47]
mxjS06_330,mxj,S06_330,blegi,,,w:Tawsik:Kaman-Tawrah[40]
lepS06_330,lep,S06_330,riwɨd͡ʒi,,,d:Mainwaring:Lepcha[12]
lifS06_330,lif,S06_330,d͡ʒaɲən,,,g:vanDriem:Limbu[17]
thfS06_330,thf,S06_330,ŋagoɲɨ,,,phon:Turin:Thangmi[73]
blkS06_330,blk,S06_330,juwiza,,,hew:Scott-Hardiman:Burma-Shan[81]
cvgS06_330,cvg,S06_330,ŋokoh,,,hwsoc:Abrahametal:WArunachal:2018[14]
suvS06_330,suv,S06_330,mutuzə,,,vphon:Lieberherr:Puroik[85]
mlaS06_330,mla,S06_330,bleɲod͡ʒəp,,,s:Tayeng:Milang[90]
tanS06_330,tan,S06_330,jɨzɨ,,,ld:Badu:Tangam[149]
aptS06_330,apt,S06_330,bliŋe,,,d:Bouchery:Apatani[138]
mhuS06_330,mhu,S06_330,tɨbuŋa,,,hvw:Brown:Indo-Chinese[3]
clkS06_330,clk,S06_330,dwɨrɨt,,,s:Blench:Idu-Grammar[72]
duuS06_330,duu,S06_330,ɲagen,,,soc:Perlin:Dulong[117]
goeS06_340,goe,S06_340,bwɨzɨweɲ,,,ld:vanDriem:Gongduk:2013[4]
loyS06_340,loy,S06_340,leno,,,g:Kretschmar:Sudmustang[59]
sipS06_340,sip,S06_340,lowowək,,,phon:Yliniemi:Sikkim[107]
dzoS06_340,dzo,S06_340,wedom,,,hvw:Grierson:3:I[16]
xkzS06_340,xkz,S06_340,zuleben,,,g:Hyslop:Kurtop[73]
grtS06_340,grt,S06_340,wɨɲaŋ,,,d:Nengminza:Garo[113]
aeuS06_340,aeu,S06_340,jujɨŋɨ,,,phonw:Hansson:Gokhy-Akha[130]
dhiS06_340,dhi,S06_340,ted͡ʒə,,,g:King:Dhimal[84]
txoS06_340,txo,S06_340,lɨdet͡ʃi,,,s:Chakrabarty:Toto[134]
mxjS06_340,mxj,S06_340,jut͡ʃiwoɲ,,,d:Boro:Miju[57]
lepS06_340,lep,S06_340,dloŋeɲɨp,,,hev:Bodt:Eastern-Bhutan[32]
lifS06_340,lif,S06_340,t͡ʃolo,,,hld:Namkung:Tibeto-Burman[103]
thfS06_340,thf,S06_340,d͡ʒəze,,,d:Turin:Thami[64]
blkS06_340,blk,S06_340,lɨbukoʔ,,,hew:Scott-Hardiman:Burma-Shan[3]
cvgS06_340,cvg,S06_340,pəge,,,hvw:BlenchPost:Arunachal[25]
suvS06_340,suv,S06_340,tlud͡ʒuʔ,,,g:Lieberherr:Bulu-Puroik[89]
mlaS06_340,mla,S06_340,sabuh,,,hld:Namkung:Tibeto-Burman[68]
tanS06_340,tan,S06_340,ɲose,,,g:Post:Tangam[31]
aptS06_340,apt,S06_340,rida,,,g:Abraham:Apatani[61]
mhuS06_340,mhu,S06_340,mɨlimu,,,s:Robinson:Mishmis[136]
clkS06_340,clk,S06_340,lənɨt͡ʃup,,,s:Pulu:Idu:1978[11]
duuS06_340,duu,S06_340,tled͡ʒo,,,hew:dOrleans:Tonkin[108]
goeS06_350,goe,S06_350,djəzisaɲ,,,hel:vanDriem:ThreeGems[8]
loyS06_350,loy,S06_350,bjedegi,,,s:Kitamura:Glo-Skad[57]
sipS06_350,sip,S06_350,wɨgod͡ʒɨ,,,g:Sandberg:Sikkim[17]
dzoS06_350,dzo,S06_350,zubasin,,,hvw:Grierson:3:I[2]
xkzS06_350,xkz,S06_350,rolid͡ʒɨn,,,hv:Hyslop:East-Bodish:Reconstruction[107]
grtS06_350,grt,S06_350,ŋotəɲip,,,w:Campbell:India[134]
aeuS06_350,aeu,S06_350,zokalu,,,hew:Scott-Hardiman:Burma-Shan[10]
dhiS06_350,dhi,S06_350,teɲaɲ,,,he:Bista:Nepal[147]
txoS06_350,txo,S06_350,lad͡ʒɨ,,,s:Chakrabarty:Toto[120]
mxjS06_350,mxj,S06_350,nut͡ʃɨd͡ʒu,,,hvw:BlenchPost:Arunachal[102]
lepS06_350,lep,S06_350,brəje,,,g:Plaisier:Lepcha[96]
lifS06_350,lif,S06_350,nəkuji,,,d:Chemjong:Limbu[143]
thfS06_350,thf,S06_350,get͡ʃət͡ʃeŋ,,,hvw:Grierson:3:I[19]
blkS06_350,blk,S06_350,gwəd͡ʒo,,,d:Shintani:Kadaw[79]
cvgS06_350,cvg,S06_350,naso,,,g:Bodt:Duhumbi[80]
suvS06_350,suv,S06_350,t͡ʃilip,,,vphon:Lieberherr:Puroik[109]
mlaS06_350,mla,S06_350,wezolok,,,hew:Dunbar:Abors-Galongs[20]
tanS06_350,tan,S06_350,jupɨ,,,e:Shashi:Tangams[149]
aptS06_350,apt,S06_350,ŋido,,,hvld:Sun:Tani[41]
mhuS06_350,mhu,S06_350,muwin,,,hld:Namkung:Tibeto-Burman[120]
clkS06_350,clk,S06_350,ruɲɨpi,,,hld:Namkung:Tibeto-Burman[133]
duuS06_350,duu,S06_350,ɲopənə,,,hv:Bradley:Mran-Ni[118]
goeS06_360,goe,S06_360,səgət͡ʃe,,,w:vanDriem:Gongduk[119]
loyS06_360,loy,S06_360,d͡ʒunipɨ,,,s:Kitamura:Glo-Skad[9]
sipS06_360,sip,S06_360,pudati,,,hvw:Grierson:3:I[74]
dzoS06_360,dzo,S06_360,mopuɲə,,,g:Tshering:Dzongkha[56]
xkzS06_360,xkz,S06_360,kwuzɨt͡ʃɨ,,,g:Hyslop:Kurtop:2017[43]
grtS06_360,grt,S06_360,kopu,,,s:Burling:Garo:1961[4]
aeuS06_360,aeu,S06_360,gwolatɨ,,,phonw:Hansson:Gokhy-Akha[103]
dhiS06_360,dhi,S06_360,wobəɲ,,,d:Dhimaletal:Dhimal[81]
txoS06_360,txo,S06_360,nod͡ʒo,,,s:Chakrabarty:Toto[42]
mxjS06_360,mxj,S06_360,jədə,,,ld:DasGupta:Arunachal[16]
lepS06_360,lep,S06_360,dukeʔ,,,s:Plaisir:Lepcha[67]
lifS06_360,lif,S06_360,glɨlakem,,,e:Fitzpatrick:Limbu[17]
thfS06_360,thf,S06_360,sanɨlek,,,g:Turin:Thangmi:2006[25]
blkS06_360,blk,S06_360,d͡ʒodot͡ʃuh,,,hld:Grierson:12:Burma[75]
cvgS06_360,cvg,S06_360,triɲu,,,g:Bodt:Duhumbi[98]
suvS06_360,suv,S06_360,djəpuze,,,vphon:Lieberherr:Puroik[112]
mlaS06_360,mla,S06_360,tjɨt͡ʃasop,,,hew:Grewal:Arunachal[85]
tanS06_360,tan,S06_360,zuɲeli,,,s:Badu:Tangam[105]
aptS06_360,apt,S06_360,puwokaŋ,,,s:Simon:Apatani[76]
mhuS06_360,mhu,S06_360,d͡ʒoŋo,,,hld:Namkung:Tibeto-Burman[14]
clkS06_360,clk,S06_360,pozɨd͡ʒo,,,w:Campbell:India[148]
duuS06_360,duu,S06_360,gjiŋinoŋ,,,w:Bufan:Zangmian[124]
goeS06_370,goe,S06_370,d͡ʒero,,,w:vanDriem:Gongduk[73]
loyS06_370,loy,S06_370,zɨt͡ʃugɨt,,,g:Kretschmar:Sudmustang[108]
sipS06_370,sip,S06_370,jetəna,,,g:Sandberg:Sikkim[55]
dzoS06_370,dzo,S06_370,rozo,,,phon:Nishida:Zonka[62]
xkzS06_370,xkz,S06_370,dotu,,,w:MichailovskyMazaudon:Bumthang[13]
grtS06_370,grt,S06_370,jiwo,,,s:Burling:Garo:1961[108]
aeuS06_370,aeu,S06_370,weɲizɨɲ,,,d:Shintani:Gokhu[147]
dhiS06_370,dhi,S06_370,sebute,,,s:Khatiwada:Dhimal[5]
txoS06_370,txo,S06_370,winup,,,s:Chakrabarty:Toto[122]
mxjS06_370,mxj,S06_370,d͡ʒot͡ʃa,,,phon:Blench:Kman[146]
lepS06_370,lep,S06_370,rozi,,,g:Plaisier:Lepcha:2006[58]
lifS06_370,lif,S06_370,kɨpigi,,,hvw:Grierson:3:I[79]
thfS06_370,thf,S06_370,gɨgup,,,g:Turin:Thangmi:2006[98]
blkS06_370,blk,S06_370,jizo,,,h:Fryer:Burma[150]
cvgS06_370,cvg,S06_370,wesibiŋ,,,g:Bodt:Duhumbi[103]
suvS06_370,suv,S06_370,grad͡ʒi,,,g:Lieberherr:Bulu-Puroik[34]
mlaS06_370,mla,S06_370,zɨwojut,,,hew:Dunbar:Abors-Galongs[87]
tanS06_370,tan,S06_370,jugəʔ,,,hv:Sun:Taniish[53]
aptS06_370,apt,S06_370,nədotum,,,s:KaniKani:Apatani[54]
mhuS06_370,mhu,S06_370,d͡ʒewuŋu,,,hew:Grewal:Arunachal[121]
clkS06_370,clk,S06_370,ŋid͡ʒapu,,,e:Ghosh:Mishmis[67]
duuS06_370,duu,S06_370,jɨkaɲe,,,hew:dOrleans:Tonkin[87]
goeS06_380,goe,S06_380,ɲatiɲe,,,v:Gerber:Gongduk[52]
loyS06_380,loy,S06_380,soperɨ,,,g:Kretschmar:Sudmustang[51]
sipS06_380,sip,S06_380,wuɲəŋəŋ,,,phon:Yliniemi:Sikkim[32]
dzoS06_380,dzo,S06_380,zɨgekoŋ,,,d:DDC:Dzongkha[132]
xkzS06_380,xkz,S06_380,drəlɨzik,,,hvld:Hyslop:East-Bodish:2010[149]
grtS06_380,grt,S06_380,sɨtat͡ʃit,,,gd:Burling:Modhupur-Mandi[12]
aeuS06_380,aeu,S06_380,sidomek,,,phonw:Hansson:Gokhy-Akha[91]
dhiS06_380,dhi,S06_380,wɨwu,,,hew:Dalton:Bengal[89]
txoS06_380,txo,S06_380,zit͡ʃaso,,,hv:vanDriem:Himalayas[84]
mxjS06_380,mxj,S06_380,nazen,,,hld:Sun:Eastern-Himalayan-China[8]
lepS06_380,lep,S06_380,nipasu,,,hvw:Latham:Comparative[139]
lifS06_380,lif,S06_380,luŋilo,,,g:Tumbahang:Limbu[143]
thfS06_380,thf,S06_380,wotik,,,g:Turin:Thangmi[123]
blkS06_380,blk,S06_380,ŋəjop,,,w:Tin:Taungthas[67]
cvgS06_380,cvg,S06_380,səsəwaŋ,,,hwsoc:Abrahametal:WArunachal:2018[108]
suvS06_380,suv,S06_380,ləsi,,,g:Lieberherr:Bulu-Puroik[11]
mlaS06_380,mla,S06_380,djod͡ʒɨʔ,,,hv:Post:Milang-Tani[73]
tanS06_380,tan,S06_380,lininoʔ,,,g:Post:Tangam[118]
aptS06_380,apt,S06_380,lɨbɨtiɲ,,,hld:Baruah:Sino-Tibetan-Arunachal[101]
mhuS06_380,mhu,S06_380,labun,,,w:Bufan:Zangmian[22]
clkS06_380,clk,S06_380,nəbɨɲət,,,s:Blench:Idu-Grammar[116]
duuS06_380,duu,S06_380,d͡ʒələ,,,s:Luo:Qiu:1952[16]
goeS06_390,goe,S06_390,dlutud͡ʒik,,,w:vanDriem:Gongduk[130]
loyS06_390,loy,S06_390,rateŋ,,,w:Nagano:Glo-Skad[74]
sipS06_390,sip,S06_390,jəmusi,,,e:Ghatak:Bhutia[51]
dzoS06_390,dzo,S06_390,teŋəŋ,,,g:Tshering:Dzongkha[60]
xkzS06_390,xkz,S06_390,d͡ʒija,,,typ:Busch:Kurtoep[86]
grtS06_390,grt,S06_390,tiken,,,s:Phillips:Garo:1912[110]
aeuS06_390,aeu,S06_390,tləd͡ʒu,,,hv:Bradley:Tibeto-Burman:1997[49]
dhiS06_390,dhi,S06_390,besed͡ʒɨ,,,hew:Dalton:Bengal[30]
txoS06_390,txo,S06_390,kləɲad͡ʒəŋ,,,s:Bishnu:Toto[136]
mxjS06_390,mxj,S06_390,birɨk,,,hld:Sun:Eastern-Himalayan-China[43]
lepS06_390,lep,S06_390,ped͡ʒat,,,hew:Dalton:Bengal[88]
lifS06_390,lif,S06_390,sanusun,,,g:Tumbahang:Chhatthare-Limbu:2017[41]
thfS06_390,thf,S06_390,supərɨ,,,hvw:Grierson:3:I[17]
blkS06_390,blk,S06_390,jɨd͡ʒɨɲəp,,,d:Shintani:Kadaw[150]
cvgS06_390,cvg,S06_390,jabadɨ,,,hwsoc:Abrahametal:WArunachal:2018[134]
suvS06_390,suv,S06_390,ɲɨnik,,,g:Lieberherr:Bulu-Puroik[101]
mlaS06_390,mla,S06_390,ləpəʔ,,,hv:Post:Milang-Tani[42]
tanS06_390,tan,S06_390,rikin,,,s:Badu:Tangam[34]
aptS06_390,apt,S06_390,dɨsa,,,s:Sai:Apatani[9]
mhuS06_390,mhu,S06_390,roŋan,,,e:Rowlatt:Mishmee[47]
clkS06_390,clk,S06_390,klusanem,,,s:Pulu:Idu-Mishmi[22]
duuS06_390,duu,S06_390,dwela,,,hew:dOrleans:Tonkin[48]
goeS06_410,goe,S06_410,rukɨɲiɲ,,,ld:vanDriem:Gongduk:2013[88]
loyS06_410,loy,S06_410,padɨ,,,w:Nagano:Glo-Skad[94]
sipS06_410,sip,S06_410,wegiŋɨ,,,s:Sandberg:Sikkim:1888[59]
dzoS06_410,dzo,S06_410,zəzaro,,,s:Dorji:Bhutanese[65]
xkzS06_410,xkz,S06_410,kjumek,,,hv:Hyslop:Kurtop-Bhutan[4]
grtS06_410,grt,S06_410,pireŋ,,,hvw:Latham:Comparative[47]
aeuS06_410,aeu,S06_410,ɲusum,,,phonw:Hansson:Gokhy-Akha[59]
dhiS06_410,dhi,S06_410,t͡ʃad͡ʒuko,,,s:Dhimal:Dhimal[111]
txoS06_410,txo,S06_410,pat͡ʃamə,,,hvw:Grierson:3:I[75]
mxjS06_410,mxj,S06_410,ɲəri,,,w:Tawsik:Kaman-Tawrah[11]
lepS06_410,lep,S06_410,d͡ʒonə,,,s:Plaisir:Lepcha[84]
lifS06_410,lif,S06_410,dɨd͡ʒoliŋ,,,s:Perumalsamy:Limbu[46]
thfS06_410,thf,S06_410,blidopi,,,hv:Chalise:Baram-Thami[64]
blkS06_410,blk,S06_410,dɨzoh,,,hew:Scott-Hardiman:Burma-Shan[122]
cvgS06_410,cvg,S06_410,gɨjapɨ,,,hwsoc:Abrahametal:WArunachal[119]
suvS06_410,suv,S06_410,sejesɨ,,,g:Lieberherr:Bulu-Puroik[93]
mlaS06_410,mla,S06_410,nenəju,,,hv:PostModi:Milang[131]
tanS06_410,tan,S06_410,gədə,,,ld:Post:Tangam[149]
aptS06_410,apt,S06_410,jijɨt,,,hld:Namkung:Tibeto-Burman[120]
mhuS06_410,mhu,S06_410,drelulu,,,hvw:BlenchPost:Arunachal[98]
clkS06_410,clk,S06_410,dwɨnu,,,ew:Bhattacharjee:Idus[131]
duuS06_410,duu,S06_410,jenoh,,,e:Gongshan:Dulong[57]
goeS06_420,goe,S06_420,gojəji,,,ld:vanDriem:Gongduk[101]
loyS06_420,loy,S06_420,bwedeŋ,,,w:Nagano:Glo-Skad[138]
sipS06_420,sip,S06_420,begɨt,,,e:Ghatak:Bhutia[104]
dzoS06_420,dzo,S06_420,sami,,,d:DDC:Dzongkha[17]
xkzS06_420,xkz,S06_420,seŋu,,,w:MichailovskyMazaudon:Bumthang[125]
grtS06_420,grt,S06_420,sɨjoseh,,,hew:Dalton:Bengal[24]
aeuS06_420,aeu,S06_420,t͡ʃunə,,,vw:Hayashi:Akeu[145]
dhiS06_420,dhi,S06_420,bwɨtɨ,,,s:Cooper:Dhimal[18]
txoS06_420,txo,S06_420,glojulɨ,,,v:Sotrug:Madeska[108]
mxjS06_420,mxj,S06_420,riwid͡ʒot,,,e:Sarkar:Three-Arunachal[109]
lepS06_420,lep,S06_420,sika,,,s:Plaisir:Lepcha:2017[144]
lifS06_420,lif,S06_420,ɲaga,,,g:Tumbahang:Chhatthare-Limbu[7]
thfS06_420,thf,S06_420,jaŋazi,,,v:Turin:Thangmi[3]
blkS06_420,blk,S06_420,sid͡ʒo,,,phon:Thanamteun:Taungthu[31]
cvgS06_420,cvg,S06_420,medero,,,hwsoc:Abrahametal:WArunachal:2018[125]
suvS06_420,suv,S06_420,drazom,,,vphon:Lieberherr:Puroik[131]
mlaS06_420,mla,S06_420,ləronuk,,,hew:Dunbar:Abors-Galongs[17]
tanS06_420,tan,S06_420,tjadaɲi,,,hv:Sun:Taniish[56]
aptS06_420,apt,S06_420,rənukɨ,,,hld:Baruah:Sino-Tibetan-Arunachal[63]
mhuS06_420,mhu,S06_420,nemiwəp,,,g:Sastry:Mishmi[28]
clkS06_420,clk,S06_420,led͡ʒage,,,d:Blench:Idu-Dictionary[112]
duuS06_420,duu,S06_420,donuk,,,hwphon:Daietal:Zangmianyu[2]
goeS06_430,goe,S06_430,pəgən,,,hel:vanDriem:ThreeGems[91]
loyS06_430,loy,S06_430,dokɨk,,,w:Nagano:Glo-Skad[146]
sipS06_430,sip,S06_430,keli,,,e:Ghatak:Bhutia[15]
dzoS06_430,dzo,S06_430,blot͡ʃɨmim,,,g:Tshering:Dzongkha[115]
xkzS06_430,xkz,S06_430,dɨd͡ʒəsɨh,,,hvld:Hyslop:East-Bodish:2010[1]
grtS06_430,grt,S06_430,jidoŋ,,,hv:Wood:Proto-Boro-Garo[79]
aeuS06_430,aeu,S06_430,lojozu,,,d:Shintani:Gokhu[14]
dhiS06_430,dhi,S06_430,ɲəbalɨ,,,g:King:Dhimal:2009[75]
txoS06_430,txo,S06_430,kuɲop,,,hv:vanDriem:Himalayas[144]
mxjS06_430,mxj,S06_430,dɨdon,,,ld:DasGupta:Arunachal[107]
lepS06_430,lep,S06_430,bɨnə,,,d:Mainwaring:Lepcha[143]
lifS06_430,lif,S06_430,d͡ʒeta,,,hvw:Latham:Comparative[129]
thfS06_430,thf,S06_430,kami,,,g:Turin:Thangmi[99]
blkS06_430,blk,S06_430,jewoɲe,,,hld:Grierson:12:Burma[119]
cvgS06_430,cvg,S06_430,kəzi,,,hvw:BlenchPost:Arunachal[127]
suvS06_430,suv,S06_430,jizet,,,vphon:Lieberherr:Puroik[116]
mlaS06_430,mla,S06_430,ŋopele,,,hv:Post:Milang-Tani[15]
tanS06_430,tan,S06_430,mudɨʔ,,,d:Post:Tangam[1]
aptS06_430,apt,S06_430,sosu,,,g:Abraham:Apatani[108]
mhuS06_430,mhu,S06_430,lodip,,,w:Needham:Digaro[120]
clkS06_430,clk,S06_430,jəɲɨ,,,he:Singh:Scheduled[114]
duuS06_430,duu,S06_430,neluzəɲ,,,hws:YDBW:Yunnan[71]
goeS06_440,goe,S06_440,dɨpana,,,hel:vanDriem:ThreeGems[123]
loyS06_440,loy,S06_440,rid͡ʒuɲ,,,s:Kitamura:Glo-Skad[135]
sipS06_440,sip,S06_440,trəgodək,,,hvw:Grierson:3:I[48]
dzoS06_440,dzo,S06_440,plulibu,,,phon:Watters:Dzongkha[63]
xkzS06_440,xkz,S06_440,bjuɲopu,,,hv:Hyslop:East-Bodish:Reconstruction[13]
grtS06_440,grt,S06_440,tɨt͡ʃukɨ,,,hv:Sun:Taniish[24]
aeuS06_440,aeu,S06_440,lameʔ,,,phon:Gong:Ake-Hua[18]
dhiS06_440,dhi,S06_440,mobum,,,s:Khatiwada:Dhimal[132]
txoS06_440,txo,S06_440,krod͡ʒih,,,v:Sotrug:Madeska[38]
mxjS06_440,mxj,S06_440,t͡ʃarid͡ʒu,,,w:Tawsik:Kaman-Tawrah[89]
lepS06_440,lep,S06_440,kruməʔ,,,w:Campbell:India[28]
lifS06_440,lif,S06_440,supɨtet,,,g:Tumbahang:Chhatthare-Limbu[88]
thfS06_440,thf,S06_440,nod͡ʒɨjep,,,g:Turin:Thangmi[92]
blkS06_440,blk,S06_440,wɨgup,,,hld:Grierson:12:Burma[139]
cvgS06_440,cvg,S06_440,jud͡ʒun,,,hvw:BlenchPost:Arunachal[34]
suvS06_440,suv,S06_440,guji,,,g:Lieberherr:Bulu-Puroik[22]
mlaS06_440,mla,S06_440,neɲebut,,,g:Modi:Milang[1]
tanS06_440,tan,S06_440,ŋupuʔ,,,ew:Bhattacharjee:Tangams[47]
aptS06_440,apt,S06_440,lɨŋad͡ʒɨ,,,hld:Namkung:Tibeto-Burman[109]
mhuS06_440,mhu,S06_440,krəmisə,,,hld:Sun:Eastern-Himalayan-China[4]
clkS06_440,clk,S06_440,sisabɨ,,,e:Baruah:Idu-Mishmis[114]
duuS06_440,duu,S06_440,təd͡ʒide,,,w:Chang-Pei:Trung[74]
goeS06_450,goe,S06_450,lit͡ʃɨloh,,,v:Gerber:Gongduk[74]
loyS06_450,loy,S06_450,ɲenapaɲ,,,g:Kretschmar:Sudmustang[73]
sipS06_450,sip,S06_450,ɲoɲih,,,e:Ghatak:Bhutia[51]
dzoS06_450,dzo,S06_450,gakoɲ,,,s:Dorji:Bhutanese[75]
xkzS06_450,xkz,S06_450,kjuruh,,,typ:Busch:Kurtoep[113]
grtS06_450,grt,S06_450,t͡ʃəsəsak,,,typ:Ingty:Garo[102]
aeuS06_450,aeu,S06_450,rolabək,,,hv:Bradley:Tibeto-Burman:1997[78]
dhiS06_450,dhi,S06_450,saɲi,,,s:Khatiwada:Dhimal[145]
txoS06_450,txo,S06_450,mirizo,,,v:Sotrug:Madeska[133]
mxjS06_450,mxj,S06_450,biki,,,w:Tawsik:Kaman-Tawrah[6]
lepS06_450,lep,S06_450,ŋomam,,,hvw:Grierson:3:I[47]
lifS06_450,lif,S06_450,zɨwom,,,ew:Campbell:Limboos[127]
thfS06_450,thf,S06_450,jid͡ʒi,,,v:Turin:Thangmi[73]
blkS06_450,blk,S06_450,pekuʔ,,,phon:Thanamteun:Taungthu[125]
cvgS06_450,cvg,S06_450,rod͡ʒu,,,hvw:BlenchPost:Arunachal[68]
suvS06_450,suv,S06_450,t͡ʃiwukat,,,vphon:Lieberherr:Puroik[67]
mlaS06_450,mla,S06_450,zeɲe,,,hld:Namkung:Tibeto-Burman[56]
tanS06_450,tan,S06_450,bopum,,,ld:Badu:Tangam[0]
